,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),F1 Score for class 7 (percent),F1 Score for class 8 (percent),F1 Score for class 9 (percent),F1 Score for class 10 (percent),F1 Score for class 11 (percent),F1 Score for class 12 (percent),F1 Score for class 13 (percent),F1 Score for class 14 (percent),F1 Score for class 15 (percent),F1 Score for class 16 (percent),F1 Score for class 17 (percent),F1 Score for class 18 (percent),F1 Score for class 19 (percent),F1 Score for class 20 (percent),F1 Score for class 21 (percent),F1 Score for class 22 (percent),F1 Score for class 23 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Precision for class 7 (percent),Precision for class 8 (percent),Precision for class 9 (percent),Precision for class 10 (percent),Precision for class 11 (percent),Precision for class 12 (percent),Precision for class 13 (percent),Precision for class 14 (percent),Precision for class 15 (percent),Precision for class 16 (percent),Precision for class 17 (percent),Precision for class 18 (percent),Precision for class 19 (percent),Precision for class 20 (percent),Precision for class 21 (percent),Precision for class 22 (percent),Precision for class 23 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),Recall for class 7 (percent),Recall for class 8 (percent),Recall for class 9 (percent),Recall for class 10 (percent),Recall for class 11 (percent),Recall for class 12 (percent),Recall for class 13 (percent),Recall for class 14 (percent),Recall for class 15 (percent),Recall for class 16 (percent),Recall for class 17 (percent),Recall for class 18 (percent),Recall for class 19 (percent),Recall for class 20 (percent),Recall for class 21 (percent),Recall for class 22 (percent),Recall for class 23 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent),FalseAlarmRate for class5 (percent),FalseAlarmRate for class6 (percent),FalseAlarmRate for class7 (percent),FalseAlarmRate for class8 (percent),FalseAlarmRate for class9 (percent),FalseAlarmRate for class10 (percent),FalseAlarmRate for class11 (percent),FalseAlarmRate for class12 (percent),FalseAlarmRate for class13 (percent),FalseAlarmRate for class14 (percent),FalseAlarmRate for class15 (percent),FalseAlarmRate for class16 (percent),FalseAlarmRate for class17 (percent),FalseAlarmRate for class18 (percent),FalseAlarmRate for class19 (percent),FalseAlarmRate for class20 (percent),FalseAlarmRate for class21 (percent),FalseAlarmRate for class22 (percent),FalseAlarmRate for class23 (percent)
12,AL-FixedUncertainty-ARF-b0.2-,0.21337877572841485,69.90821892097932,11.785519472206994,13.002226367587232,12.626235702472362,13.401392237512903,3.765153220171798,3.0453125,3.3639898885869316e-06,13.401496925955627,9.636321520624486,22.792525824899666,19.812786705055114,16.084538560935318,19.140088667465935,20.8349007369198,14.148909102019882,13.020304403662607,11.171240371554687,6.565798123452143,10.841006378660323,10.567550316954808,11.199757985878339,7.94245871236742,7.508985953742135,8.921945829542123,8.018174152643882,6.289575025412626,6.829598876804184,10.413022544730243,12.027544592217152,10.895081380356297,11.027799646712765,17.14136452336053,24.804860484687033,18.74749238817986,17.45784235904501,14.684086355890575,17.60752676794562,18.205941134705448,13.747614910151615,12.979997834048481,12.007748953623068,7.888952918833188,11.944278408933034,11.529151796424987,11.781960173345606,9.023626030745294,8.103316233234736,9.101316928388474,8.494574724070938,7.254157157954229,7.664887923959915,11.833480180766873,12.900255733533053,11.94375327380566,11.195742704096329,15.643357939687371,21.288594027967363,29.077786688051322,22.92702485966319,17.786688051323175,20.978348035284682,24.362469927826787,14.578989574979953,13.068910256410257,10.44907778668805,5.629510825982357,9.935794542536115,9.767441860465116,10.681635926222935,7.097032878909383,7.000801924619085,8.757016840417002,7.60224538893344,5.557337610264635,6.1668003207698465,9.302325581395348,11.275060144346432,10.032076984763432,10.882117080994385,18.96551724137931,29.751403368083402,5.479934451378961,4.709040828422998,4.491823855514103,4.2683309508036675,4.759248282835326,3.979289425054914,3.814504881450488,3.3304278093511384,2.8569436212126496,3.1863189456802177,3.254419301976919,3.4726822635194035,3.1093755447857467,3.4496705135804193,3.803563334611764,3.5483421080157598,3.09019908650326,3.2212963285798955,3.009309298838952,3.311600013946515,3.2233883058470765,3.766256406680381,4.4454516927582715,4.78226003277431
13,AL-VarUncertainty-ARF-b0.2-,0.2133620689655172,69.29726107919319,11.701586438581268,13.116325950450886,12.675900741508551,13.588826462154682,3.7570031600299045,3.0421875,3.1958020408637815e-06,13.588946805666936,9.831922203665581,23.851629649026744,21.09323346285742,17.60379896618637,19.811291507651614,19.259037403290716,13.903856761889955,11.60837979696073,11.83251532703542,7.750434654391574,8.622880700192487,10.866884212825285,10.475326574672618,8.42152323417909,7.333884971693768,7.414027514920427,7.933500940018968,6.273646735657475,6.446022453258412,11.056435250823178,11.396839366730275,11.721683418951361,10.727954092488487,18.198362104054134,24.34365015056612,18.658979953474407,17.630210915571723,15.21160563262151,17.813714884762582,18.058514620409643,14.17771307872872,12.217816429116498,12.43202780453551,8.723453255875517,10.138148272929666,11.048944880129097,11.491043149962179,9.454074042909358,7.835008689571521,8.38337078043046,8.931935489539423,8.020324323292655,8.003232178049782,12.486674191907364,12.828430306224282,12.473990534023198,11.173023767756456,15.568821300425578,21.46055931395812,33.127506014434644,26.343223736968717,21.058540497193267,22.461908580593423,20.85805934242181,13.68083400160385,11.177884615384615,11.35525260625501,7.008821170809945,7.576243980738364,10.817963111467524,9.663191659983962,7.626303127506013,6.936647955092221,6.680032076984764,7.177225340817962,5.1643945469125905,5.421010425020048,9.951884522854852,10.296712109061747,11.130713712910987,10.417000801924619,21.996792301523655,28.203688853247797,6.286043024999128,5.348139883546599,5.128482270492661,4.540985321292841,4.10201875806283,3.598898225305952,3.4937238493723854,3.490812733168299,3.200725218785956,2.9105362248099853,3.766256406680381,3.2293155747707543,3.156793696175168,3.5319549527561804,3.1686482340225233,3.16829957114466,2.5759213416547544,2.7202677730901987,3.0410376207245218,3.019071859419128,3.384470555419965,3.6104041002754443,5.206234092256198,4.489034552491196
14,AL-RandVarUncertainty-ARF-b0.2-,0.2133720930232558,69.49198047424761,11.7964721274546,12.979675106908214,12.611691101076625,13.369953722421485,3.766518727275218,3.05,2.947754223391207e-06,13.370088211708099,9.60354789445943,22.990849880547437,19.983304932520166,17.150528768381754,19.39520106597297,19.959614954951483,13.489061282730464,12.729612442079096,11.827660771746931,6.8793351943020795,9.397242997550622,12.061085553818966,10.374162676327094,8.259588670976637,7.056884210146168,8.323117333118724,8.233381975015565,7.015383828711497,7.173867022579738,9.784175694014781,11.827310253884942,11.197001960605782,10.735928886052623,17.364511785614475,23.796155595564535,19.0619427857257,17.410531801664124,15.301726955357656,17.41777059528735,17.82732805598066,13.272483097009646,13.104667399906125,12.195074744601238,8.000089315853504,10.761036068624815,12.679189934328734,11.285490963484877,9.314887578320617,7.743329413966462,8.714128846849006,8.787847958521997,8.09492657392635,8.363727630127965,11.420332772618071,12.591163297477607,11.764306548969241,10.817507448587099,15.576584881113172,21.174511757537015,29.021651964715318,23.488372093023255,19.542902967121087,22.10104250200481,22.878909382518042,13.744987971130715,12.427884615384615,11.515637530072174,6.054530874097834,8.402889245585875,11.579791499599036,9.647153167602244,7.425821972734562,6.527666399358459,8.01924619085806,7.754611066559742,6.206896551724138,6.3111467522052935,8.588612670408981,11.178829190056135,10.721732157177223,10.681635926222935,19.74338412189254,27.31355252606255,5.372894947874899,4.840835396255361,4.707646176911545,4.563997071231826,4.575851609079182,3.907464872215056,3.5868200836820088,3.6083121230082633,3.032321048777937,3.0200125514259817,3.4737282521529935,3.280917680694536,3.1411038666713154,3.407133642481085,3.6323698615808366,3.4963913392141137,3.0556814615947836,3.017677207907674,2.8921585718768523,3.3726160175726085,3.5023186081377915,3.83703497088665,4.655346745232036,4.415815348139884
15,AL-SelSampling-ARF-b0.2-,0.21336541031809678,69.53729250365969,11.85948539708829,13.079578170166354,12.698421133086477,13.48451850148056,3.7615361163469805,3.1171875,3.2875486875935977e-06,13.48469660518578,9.72313005188018,22.732438309668044,20.245368957786603,16.410347288305736,19.65876564709307,20.32988383290749,14.025432546584486,13.766394223331536,12.230609713156872,6.928261106259541,9.678055758875022,11.110553728901643,10.037995418140714,8.674267946524084,7.518716086850591,8.214315733285318,7.0637868882658434,7.059722414923331,6.623758704314392,10.925624023009458,11.184785114586568,11.436875675516543,11.385087417674802,17.331355472465283,24.582849687280014,18.776966033734745,18.004118293779605,15.1533177729868,17.140312754187907,18.37984492883448,13.51564455575001,13.362415510561203,13.10821576328992,8.00319340152962,10.737159349052963,12.208579803231583,11.138085400864062,9.611608634174212,8.170506929644969,8.60804048549131,7.997244969151723,7.9304358396344385,7.752383520750851,12.25768568374811,12.649583462449804,11.576920079307872,11.492167216686425,15.744899928001377,21.442776877231452,28.97353648757017,23.26383319967923,18.06736166800321,23.175621491579786,22.85485164394547,14.699278267842825,14.230769230769232,11.587810745789897,6.142742582197274,8.90048154093098,10.24057738572574,9.214113873295911,7.939053728949479,7.008821170809943,7.914995990376904,6.35926222935044,6.399358460304731,5.797914995990377,9.91178829190056,10.064153969526865,11.323175621491583,11.32317562149158,19.350441058540497,28.88532477947073,5.439838220424671,4.609671908231931,4.41546668526202,4.867682437850841,4.419301976918517,4.090164220215474,4.006973500697351,3.310554025312925,3.0455702381367455,3.190502754340702,3.187127366549283,3.1874760294271467,3.226177608869983,3.4392106272445178,3.640040444893832,3.1798054461141527,3.2359401694501586,3.007565984449636,3.069976639587183,3.032669711655801,3.7613751263902926,3.7951954255430422,4.509605662285136,4.608974582476203
16,AL-FixedUncertainty-MOOB-b0.2-,0.21337877572841485,74.92575554943284,0.0,,,15.90212236119647,3.656428252075866,2.5359375,1.1787028051912782e-07,15.902165196471532,12.245722805307297,30.480304492158403,28.05317111087255,21.568185428378847,23.77695822235738,24.17192207946522,,2.3416573873771465,4.475975342356199,,,16.606232415572645,10.47971437881487,11.477879915950307,,,,,,1.1585346401267582,5.902436520916117,4.683052544315602,12.09758542898837,23.78397998645964,30.80019781977246,21.569090147635126,20.000046076742887,16.2236012280627,18.14216350646555,18.25555974041871,0.0,10.639494400861645,18.4814690079188,7.809374533512465,3.4137426900584793,15.261903456547092,10.241175974452052,9.201410034563654,,,,,,16.555047653123253,15.563271178475722,10.417467344355686,7.959360463370747,16.19091777223245,22.396806436282148,51.956696070569365,46.99278267842823,32.325581395348834,34.7794707297514,35.88612670408982,0.0,1.3301282051282053,2.558139534883721,0.11226944667201282,0.048154093097913325,19.582999198075385,13.143544506816358,16.166800320769845,0.0,0.0,0.0,0.0,0.040096230954290296,0.6174819566960705,3.664795509222133,3.039294306335204,25.22854851643946,44.85164394546913,49.326383319967924,8.215892053973013,8.175447160140859,7.2602071057494495,6.832049091733204,6.984414769359506,0.050556117290192104,0.47942817294281737,0.49091733203165855,0.04218820822147066,0.03068126351021546,4.869774415118023,4.939855653568565,6.97848750043583,0.0031379659007705445,0.00034866287786339387,0.0034866287786339393,0.0038352916564973333,0.004183954534360726,0.14608974582476203,0.8765384749485723,1.1575607545064677,12.679125553502317,10.09832293155748,7.431749241658241
17,AL-VarUncertainty-MOOB-b0.2-,0.21337209302325583,74.66907700716799,0.0,,,14.287287647276127,3.7266403823618264,2.7125,1.2607700450138912e-07,14.28728949478749,10.560633474564307,27.05008633891033,21.696917685000393,17.851874296926542,20.162397853889168,14.452108660942375,17.5408817751758,13.807450505253186,6.421865161553512,10.500112531597335,14.40250450152548,,,7.487462923069363,,,,,,1.24594100803199,5.948008550334456,4.684463297987774,6.140694854992198,24.287013555751553,28.80878414274195,21.528017323126047,18.73135484516583,15.793807364154597,17.318930636599895,17.99953724060921,13.534493328309773,12.772333790855468,14.116651037514751,6.460227568471915,14.411993540020072,,,9.75348260522007,,,,,,14.109230238224729,15.075479886886848,11.257470945668286,7.900834413887101,16.383925820984352,20.885908068705657,36.73616680032078,27.145148356054534,22.542101042502004,27.32959101844427,14.410585404971934,27.682437850842017,15.552884615384617,4.282277465918204,28.29991980753809,15.497592295345106,3.937449879711307,5.260625501202887,7.9550922213311965,0.032076984763432244,0.0,0.00801924619085806,0.00801924619085806,0.040096230954290296,0.7056936647955092,3.728949478748998,2.97514033680834,5.036086607858861,47.1692060946271,46.55974338412189,5.814999477005683,5.0047069488511555,5.286775217042642,5.737944980997874,2.8719361249607753,7.724277396185629,4.639121338912135,1.1722045953767304,17.811094452773613,4.09176486995328,1.2185767581325617,1.692758272026777,3.4378159757330637,0.004881280290087514,0.00034866287786339387,0.006275931801541091,0.00453261741222412,0.004183954534360726,0.23813674558069806,0.9270945922387643,1.0344827586206897,2.557442209127994,10.48394407447439,7.6740699417733
18,AL-RandVarUncertainty-MOOB-b0.2-,0.21337543437583534,74.77974385833934,0.0,,,15.65756813785897,3.6670619770660933,2.728125,1.2680343610958922e-07,15.657578187650362,11.990512783139863,30.18057653210098,27.824196536659844,21.87301997543488,22.017430427796878,23.42409962426418,,4.162645118106899,2.8141092767676805,,,16.679256624174744,8.75223438127024,7.206330091351356,,,,,,1.252014185802393,5.513021137601925,4.790400199616563,11.819991907443685,23.918150544438184,28.96925846822966,21.697838599977104,19.99723951621834,16.309254365041816,18.025468822289618,18.67108709430574,4.767726020497319,10.875525937727184,19.590798404572617,5.6800594187077635,7.331215275808477,13.96202296695505,14.189769701623215,9.7689886734788,,,,,,15.458872894513892,15.40522197504732,9.877907919298451,7.745947430965169,16.2250391678835,21.658270694206376,49.8075380914194,46.39935846030473,35.060144346431436,32.90296712109062,33.52846832397755,0.5773857257417805,2.6201923076923075,1.5637530072173216,0.8340016038492383,2.319422150882825,26.6158781074579,11.355252606255013,8.27586206896552,0.8500400962309541,0.0,0.0,0.01603849238171612,0.040096230954290296,0.673616680032077,3.3680834001603848,3.22373696872494,25.49318364073777,46.02245388933439,44.23416198877306,7.822948990620968,8.114431156514765,7.800983229315574,6.5367316341829085,6.391687876991737,0.22349290471043548,0.9358437935843794,0.2862522227258464,0.5920295666120428,0.8263022104455757,7.660123426658764,4.055995258184861,3.5249816951989117,0.45047243819950494,0.00034866287786339387,0.002789303022907151,0.0170844810153063,0.00801924619085806,0.17537742756528713,0.8005299675743522,1.3761723789268157,13.098915658449844,10.357030786932116,6.950943133084619
19,AL-SelSampling-MOOB-b0.2-,0.2133720930232558,74.80742982746571,0.0,,,15.704768338794356,3.6650127094256226,2.7390625,1.2731222280611597e-07,15.704691259021653,12.03969523085655,30.278164737205817,28.10840667388765,20.97708494459194,23.75201349374388,22.968079681709305,,3.522538001756195,3.0872774257268376,,,12.538426484883193,,7.524403944633564,,,,,,1.455594977632669,5.310236569693138,4.473291934518028,11.837931204709717,23.533047960888513,29.90859959790988,21.665837334407364,19.954630732453175,16.4326297150657,18.23502731952258,18.390440993287186,,11.633964678868042,20.174001450156574,8.944066914997148,10.830610390323967,15.0387870289306,,10.117665684065908,,,,,,14.013967028329315,14.38151957746488,9.178019010857918,7.800673768890983,16.196852667145716,21.892184782650205,50.42502004811548,47.866880513231756,31.202886928628708,37.43384121892542,31.700080192461904,0.6736166800320771,2.1634615384615383,1.732157177225341,0.09623095429029671,4.470304975922954,15.236567762630312,19.727345629510825,10.136327185244587,0.040096230954290296,0.0,0.01603849238171612,0.0,0.040096230954290296,0.8019246190858059,3.3680834001603848,3.167602245388933,24.93183640737771,43.81716118684843,47.86688051323176,7.934869774415117,8.370698371744362,6.950245807328895,7.386423067535999,6.138907290540775,0.28241693106934906,0.7799860529986054,0.31170461280987416,0.042885533977197444,1.2715291820654067,4.249503155399045,6.887486489313481,4.453819601826994,0.02580105296189115,0.00034866287786339387,0.021617098427530422,0.0017433143893169692,0.00453261741222412,0.21128970398521668,0.9476657020327046,1.5825808026219448,12.769429238868938,9.899585091175343,7.435235870436874
20,AL-FixedUncertainty-MUOB-b0.2-,0.21337877572841485,74.49019667624694,5.400299752876144,,,15.455371353266472,3.6758517473462695,2.346875,1.0916253732931283e-07,15.455426356589147,11.77955859806182,29.92936566590497,26.81218785173437,18.57681902375853,22.93937070462326,22.94366643591949,6.109504645264312,6.280269916208573,4.286403803793769,,,13.152901925140004,10.896942290420887,7.833292966951198,,,,,,,,3.0805211725813963,10.800641287766384,22.801865003797978,30.31834649274444,21.15230548527753,20.422767570500387,16.398842970385257,17.31314651752278,17.478164090209066,11.144480448980609,13.47658903697813,13.35093897747816,15.072036484683732,10.627070758512165,14.229179347813414,12.41599281840522,9.759899753225035,,8.540884199171675,5.949992050316058,6.006682061811192,5.746800525451053,,11.059268027316984,6.220527115164555,7.619729787909397,15.54611569529761,22.231964990700455,51.651964715316765,39.703287890938256,23.568564554931836,37.89895749799519,36.49558941459503,4.715316760224539,4.455128205128205,2.5902165196471527,0.12830793905372895,2.808988764044943,19.414595028067364,18.32397754611067,8.652766639935846,1.5396952686447474,1.07457898957498,1.0906174819566963,1.03448275862069,0.5934242181234965,0.5533279871692061,1.6359262229350442,2.3416198877305536,19.133921411387327,43.15958299919808,48.36407377706497,8.389874830026846,6.776960357030788,5.274572016317423,7.881175691224156,7.321920435131271,1.577350859453994,1.3092747559274756,0.7391653010703949,0.12726195042013877,0.8140994351858307,5.660541822112199,6.310100763571703,3.514870471740873,0.7789128691468219,0.44838046093232453,0.6690840626198529,0.5840103204211847,0.3242564764129563,0.19002126843554967,0.37725323384819215,1.5832781283776716,9.97838290157247,10.200829817649312,7.388863707681042
21,AL-VarUncertainty-MUOB-b0.2-,0.2133720930232558,71.43658591714008,6.430026419610393,,,12.221279459822258,3.816455109163819,2.1171875,9.742094941126804e-08,12.221665330125635,8.405078704447563,14.171870924754575,,5.109697590632473,18.125469569409496,,9.506685882209108,11.173258963066486,5.625691798263196,,,,6.787750442545729,,,,,,,,,,13.36376714146366,15.20535281677446,22.06284789240992,11.645741410066519,,8.66231403830436,15.060473643099607,12.21911075488437,12.255598022512658,11.285486304685982,7.655681126379113,,,10.376361339515777,13.285671735132373,,,,,4.3764907156877015,3.9728953996195373,,,7.848254249529944,9.25588669245181,12.375003225593064,16.291299797380674,21.65196471531676,10.938251804330394,6.038492381716119,44.6832397754611,34.65116279069768,16.511627906976745,15.392628205128204,5.5813953488372094,0.9783480352846834,3.84430176565008,1.9165998396150763,6.776263031275062,2.2774659182036885,0.5773857257417803,2.453889334402566,5.878107457898958,1.6279069767441865,0.9542902967121092,6.712109061748197,4.611066559743384,6.383319967923017,26.423416198877305,26.399358460304732,40.048115477145146,6.221889055472263,4.443011052613228,2.527108538753879,10.711620933719185,9.01049475262369,5.47156654231024,4.972454672245467,2.8890206059760812,0.6948851155817439,0.9967924133602957,0.47104354799344506,2.069662842997106,0.9382518043303927,0.49475262368815587,1.324918935880897,3.0895017607475337,1.0724870123077996,0.9201213346814967,1.424287856071964,1.24612112548377,2.3604476831351766,11.171855932498866,8.032844043094734,9.039782434364215
22,AL-RandVarUncertainty-MUOB-b0.2-,0.21336541031809678,71.34957698279533,6.934709894857989,,,12.262184260419982,3.8146807386919455,2.0328125,9.343370846990083e-08,12.262429831595831,8.44766344190785,17.07799418409141,9.534130842027427,,17.38655580520639,20.98048703361705,8.923834077385667,10.226456860630465,,,,,,,,,,1.2527867806683022,,,,,12.854779033042618,13.786032523580854,,14.111444600883837,11.316330885828831,7.5633636512020335,14.736687505775986,16.34430830161373,11.818488810344691,11.992826510447932,,,,11.753093737078018,,6.334562544273301,,,6.5312508326121375,7.6413619308131,6.074082600401443,,,,9.157564111935105,13.759784977034045,15.442747984786157,24.899759422614274,12.943063352044907,11.868484362469925,34.00160384923817,42.8869286287089,15.26062550120289,11.290064102564102,8.973536487570168,0.809943865276664,3.9406099518459063,3.937449879711307,7.072975140336808,3.0312750601443463,1.8524458700882118,2.3336006415396953,5.581395348837209,0.8740978348035284,0.9141940657578187,5.116279069767442,3.4482758620689657,9.04570970328789,25.661587810745793,24.474739374498796,34.07377706495589,6.4976813918622085,4.645235521773996,4.525992817544717,8.518531431958438,10.217565635786757,5.054914403263485,3.570781032078103,4.985530490568669,0.5498413583905721,0.9723868628408063,0.9856699557198146,2.203200725218786,1.1931243680485337,1.1962623339493044,1.4392803598200898,2.658205780830515,0.6729193542763501,0.8768871378264358,1.11258324326209,0.846204804574457,3.1062375788849756,10.741257278337576,7.659426100903036,7.322617760886996
23,AL-SelSampling-MUOB-b0.2-,0.21337209302325583,71.3739329095373,7.018115713120476,,,12.278359539551849,3.813971281276686,2.046875,9.41928236797038e-08,12.278802459235497,8.464689543905386,15.327659366373648,,8.134354335328933,,,11.102596509100955,12.980897658791827,6.697913706003469,,,,,,,,,,,,,,13.254950062323095,18.24232336403076,20.344619534973102,13.322415227071753,,7.969457826150432,,,10.625937100308683,11.948353380491321,8.875543202299665,,,12.881534319666514,,,,,,14.478734897738082,3.3007401880663716,,,17.06001867896268,9.30648753392138,14.630041417972375,16.449101275503885,22.205292702485963,9.478748997594227,11.499599037690455,30.064153969526863,35.717722534081794,20.0,16.69871794871795,7.594226142742582,0.24859663191659984,3.4430176565008033,2.967121090617482,5.934242181234965,3.664795509222133,6.647955092221331,1.2750601443464313,3.0312750601443463,1.6519647153167607,1.619887730553328,4.907778668805132,7.570168404170009,8.203688853247794,25.846030473135528,30.320769847634324,34.0898155573376,5.9101844426623895,3.4015550364352705,4.407098776193299,8.12000976256058,8.846274537150029,6.469439698755275,5.3926080892608095,3.614588054809805,0.23813674558069797,1.1449689700857681,0.6624594679404484,1.9295003660960215,1.5260974164080752,3.4733795892751305,0.8653812628569437,1.611171158606743,1.026812175307695,1.1111885917506363,1.222412049789059,1.6202363934311914,2.7031832920748924,10.892228304452425,7.885708308636379,7.460688260520902
24,OALDI-b0.2-,0.326727479283614,74.77363249548064,15.041022947477234,18.69821118338078,17.939646205843953,19.524181002949145,3.4989350294546875,2.15,6.566470902827052e-11,19.524525527933704,16.02555306737363,33.97623306525992,33.110302147190204,23.181417705305254,24.59706982813139,26.183357955299204,20.311589926826656,21.562475831999443,14.828681500415964,9.751419065887582,13.154232621996874,17.703837853935465,13.008338312335308,11.724680079341965,8.751012486440562,7.123302778691967,7.206785148161603,6.776047352081383,7.156661523679726,11.534555654225596,15.627186290549677,15.718727053211168,16.22822434923758,27.15560518662257,33.07385804381957,25.491105880035658,26.81702194932667,19.93941900398633,21.589702143978027,23.15609137634286,19.62530676166248,22.010360585381765,20.157920590414868,15.48073251159783,17.108759939365193,19.44942003259701,17.04950826680232,13.74774484301816,12.12511587898127,11.750520016346911,12.135311767719994,12.918731095835636,12.989265975503338,16.39989564375994,17.30121692753787,14.373901821139281,12.7206431998693,21.016936408644973,25.19687632040718,51.04250200481154,43.31996792301523,27.77064955894146,28.684843624699276,30.248596631916605,21.130713712910985,21.28205128205128,11.812349639133922,7.19326383319968,10.971107544141251,16.70408981555734,10.65757818765036,10.360866078588613,6.94466720128308,5.316760224538893,5.196471531676022,4.787489975942261,5.04410585404972,8.949478748997596,14.314354450681638,17.55412991178829,22.53408179631115,38.51643945469125,48.24378508420208,6.487221505526305,5.150099368920191,4.860709180293574,4.53052543495694,4.373975802796275,3.780900247550643,3.2744072524407253,2.041421149890171,1.7007775182176352,2.3404922948190503,3.044524249503156,2.2750252780586453,2.816498727380496,2.180886301035529,1.7450577037062864,1.6387155259579516,1.3866322652627174,1.4887904884766923,1.9950489871343398,2.987692200411422,4.585614169659356,6.742442732122311,6.304173494648025,6.242808828144068
25,OALE-b0.2-,0.38575581395348835,76.3540718137788,8.84095976534581,,,17.39849080287305,3.591372268007629,3.5140625,1.1912650532192656e-09,17.398422881582462,13.807065430553811,31.406630482668085,28.64888570508257,19.585399900019937,24.514227666963684,23.04399489297122,8.415106428688308,8.558935127562487,7.5261943533615305,,10.135352414739447,14.638353672415173,13.244333720801597,11.219340264514232,5.369036819949995,4.293338189184165,2.6734521804317324,,1.6416041343540975,3.9025544389053706,12.070884280875747,13.502762007576044,14.810494189529214,27.210645610986642,31.850149753532236,21.811535235604662,20.71178865905835,16.802412040804647,19.07267271408316,19.894697163569905,13.630791846341713,14.764088249598103,20.754689667197663,,14.932534649658233,17.697606759422534,15.716500469357802,10.865756219619495,10.516413311662696,11.68462829308665,11.336133744972622,11.050002308022888,14.610655475337007,19.822940884097996,18.856740105873307,13.024769382087431,10.613848666966804,18.793854437634653,23.245086128909033,56.20689655172413,46.64795509222133,23.857257417802728,35.236567762630315,28.740978348035288,6.287089013632719,6.4022435897435885,4.691259021651964,0.9542902967121091,8.434991974317816,13.30392943063352,12.983159582999198,12.590216519647154,3.8412189254210096,3.0232558139534875,1.5958299919807541,0.7939053728949479,0.9061748195669607,2.2133119486768242,9.390537289494787,14.434643143544509,24.651162790697676,49.51884522854852,50.858059342421804,8.76503608660786,7.782852759666679,5.118022384156759,6.527666399358461,5.135804190927791,1.7063561242634495,1.6774755927475593,0.8113385167881176,0.2220982531989819,2.1250261488041278,2.8844879885638575,3.2673198284578646,4.679753146682473,1.3228269586137167,1.0041490882465742,0.5920295666120429,0.2642864614204526,0.24057738572574178,0.39468637774136195,1.8245528398591404,4.220215473658519,8.997594226142741,9.316272096509886,7.312506537428959
26,DMCAL-b0.2-,0.20001336541031806,75.47159935196851,7.727688429655363,15.122449992289585,14.540495500751351,15.75657979357617,3.6627610535013146,3.5796875,2.2186676505953072e-07,15.756482224004277,12.09373621016513,29.976775808479477,26.321993346801435,20.430439381114095,21.251364281221186,24.19405905319075,8.521645226550067,6.235511123172779,8.728726965074731,2.3077854702634744,9.624241585272594,14.372954502672297,10.984621408309406,10.045823629091728,3.332332629657261,4.150821075027084,4.413351838292412,1.007607526883049,0.7682528061468628,3.555226789534636,9.902269193940826,8.587771065580082,12.688889976433739,23.66705220696977,29.660753731969635,20.971804127659063,19.39897862445498,16.20736939762245,18.508156549829927,18.661632104202415,13.380197527173857,12.159866918473945,16.127901222298835,9.815062660877754,15.205790418010201,13.57807928460782,9.484796680490737,8.564096445276505,10.507182181521097,15.616479889916809,13.518650342937121,16.473190243940564,10.203732193827552,15.847149847967259,15.56124299177327,11.410158908130459,8.986687229453636,16.86576614554619,21.91792008203999,52.54210104250201,40.98636728147554,27.658380112269448,25.060144346431436,34.474739374498796,6.295108259823577,4.198717948717949,6.014434643143543,1.3151563753007216,7.118780096308187,15.525260625501204,13.215717722534084,12.341619887730554,1.9967923015236568,2.39775461106656,2.6463512429831595,0.5212510024057739,0.40096230954290296,2.0128307939053727,7.2654370489174,6.952686447473937,21.611868484362468,39.71932638331997,45.88612670408981,8.609183780202923,7.414316097765071,6.221540392594401,4.7958578850109825,6.533593668282137,1.7659774763780898,1.3207810320781035,1.3702451100031379,0.5289215857187686,1.726169723171327,4.327952302918308,5.542345106516509,5.753983473379589,0.7440465813604825,0.5613472333600642,0.7436979184826191,0.11575607545064677,0.15585230640493705,0.46232697604686024,1.7133293818207176,2.3628883232802202,9.514661274014156,8.5122555001569,7.109236079634601
