,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent)
10,AL-RandVarUncertainty-DACC-b0.2-,0.20400000000000001,76.39443441657943,49.31129288877283,53.10348165177131,56.00574995012342,50.487550064764946,12.408601134497124,8.034375,5.800556520827942e-07,53.844100000000005,39.00024725568338,58.12914239768115,42.703006867848835,44.45233672599991,53.45092295410219,62.23893161950063,51.27622351480676,43.39086351064984,50.47430966813507,71.05663503546063,63.83071802156486,67.09897610921503,42.04062126642772,39.72353539584705,42.84444444444445,60.730173107890494,31.98069011081414,11.028465049243334,7.825403114456892,2.672355145575094,8.536092252396164
11,AL-SelSampling-DACC-b0.2-,0.20397100000000004,76.27765175836123,49.22087288475736,53.08856100364676,56.04777451539083,50.42645041125156,12.423957877967474,8.328125,6.237643990769155e-07,53.842200000000005,38.95025585121574,58.14708597356698,42.252060317653445,44.70818792440948,53.520992420508584,62.22971971396372,51.103489261014694,43.32278762055592,50.80708122528481,71.01824148343852,63.98727298666019,67.44626070295195,41.244324970131416,39.921608521333255,42.948399246704334,60.57165861513687,32.36989098771735,10.851068940667787,7.758887728271442,2.6828480830210433,8.457093650159745
12,AL-FixedUncertainty-ARF-b0.2-,0.20400000000000001,96.75755151740363,79.4088687180257,81.64298716720866,83.28097478312343,80.07153654214669,5.11688149397631,7.1234375,6.1326469779790684e-06,81.1591,75.40302020277402,81.30377928091374,74.16525517909137,77.44185598070081,85.43628785463105,86.34285194933864,74.54584429835714,82.5795239203766,86.52818385155874,78.62555604327893,94.12576580204569,89.44853601580743,67.37156511350061,70.2004667584226,93.57664783427495,79.76046698872786,15.351361902759844,2.880134518376171,2.206293748274082,3.9066013260305565,1.2400159744408945
13,AL-VarUncertainty-ARF-b0.2-,0.20400000000000001,97.50025387007325,85.3799316208223,86.805895695722,87.94798776142557,85.69727422643459,3.7607012827981485,7.3390625,7.259869796042846e-06,86.20079999999999,82.04874115518265,85.2446168656181,80.25944714971979,86.56775869098965,90.9921739895041,89.04848117766369,80.05566835754509,88.40187772770143,86.61644286713194,87.64962812782605,97.0163217269233,91.21070594575176,73.79091995221027,86.55197175513135,94.61544256120527,82.31733091787439,11.45439802997087,1.9786211866442467,2.6943533960066754,2.0458921879504177,0.6302416134185304
14,AL-RandVarUncertainty-ARF-b0.2-,0.20400000000000001,96.91632868389829,80.82062578527595,82.77307081900088,84.26138455564328,81.33939806040316,4.815699338229203,7.1203125,6.037465820554643e-06,82.2461,76.85289053006537,82.16886443369283,75.8254848848675,79.76558248859318,86.08839250828593,86.89167102241188,75.8161070410516,83.4594697382623,86.79826010237143,79.49464515822375,95.73844073830733,89.71857972576494,69.62186379928315,73.9046137274849,93.90583804143125,79.54609500805152,14.378960329139014,2.8269276963728083,2.2730492622074943,3.719342750072067,0.8802166533546325
15,AL-SelSampling-ARF-b0.2-,0.20399199999999995,96.98761471344342,81.32042195053674,83.30192109578483,84.81492749427237,81.84366518113492,4.701303961252892,7.3171875,6.203163483102495e-06,82.7191,77.46321362101534,82.4150929862231,75.83216774517652,81.28154311487336,86.80226324904686,87.11280047500789,75.93952053745957,84.18378623142817,87.33946503500971,80.38417838424343,96.22768728322094,90.1191545416442,69.06093189964157,76.08102447489678,94.37589453860639,79.58132045088567,14.341121354995646,2.63463848186404,2.2164991775624636,3.537503603343903,0.7767571884984025
16,AL-FixedUncertainty-MOOB-b0.2-,0.20400000000000001,96.11665628094664,82.51742499670361,82.36151397422637,81.84475932774892,82.88484922363334,4.706375364591842,12.0328125,3.871765087953666e-06,81.8355,76.6664694570658,80.38441960622906,72.30872650453857,82.09275738739386,89.28809849930819,86.90032001406892,81.9029040208375,73.58068049333873,77.07019895219445,85.11143467064133,91.55857850173264,78.92162145979282,71.08721624850658,87.82059721141762,93.89905838041432,82.69575281803542,8.747710141445689,5.135719433101129,5.242589057378526,2.514384548861343,1.8914736421725238
17,AL-VarUncertainty-MOOB-b0.2-,0.20400000000000001,95.44473459198187,82.95331208849794,82.81484506360225,82.33025803270115,83.30563345115176,4.506470720350306,11.95,4.761242993279464e-06,82.564,77.59084221076601,81.96766889574509,73.67750155025001,82.36853108532289,88.31040851474448,86.97610372645931,83.40918550922405,77.0529060826545,77.67366479316112,84.14161228766764,89.37392149079838,80.59008442608229,70.59318996415772,87.67697923523428,92.9190207156309,84.7488929146538,8.04078200546563,4.227840499639683,5.055769669464154,2.682502162006342,2.525459265175719
18,AL-RandVarUncertainty-MOOB-b0.2-,0.20400000000000001,96.01642264696851,82.0077206244511,81.970996119337,81.60169042722455,82.34403130265704,4.787457548446341,12.33125,3.931217797799036e-06,81.5066,76.23226303722625,80.70941766518999,71.07290731769163,82.0041852576345,89.07452010714175,86.1625611632924,82.04394106410028,71.5181142719324,76.4437349198001,86.60599355678639,91.39666832350355,79.42907610322736,70.6457586618877,88.44174495841062,91.69190207156308,81.51167471819645,8.725487251869426,5.6619024741772765,5.469749906950498,2.171576823292015,1.908571285942492
19,AL-SelSampling-MOOB-b0.2-,0.203994,95.92493067430473,81.94341983413845,81.92471674249893,81.6017370080302,82.25092257151206,4.803266321731097,13.9734375,4.572365798392436e-06,81.4649,76.1702194956911,80.75510427260646,71.45321469130862,81.98798968215576,88.82728010714285,85.76800319236307,81.83240036055842,71.7108360352733,76.6700753040346,86.3891074230672,91.40626591721744,79.72157355846956,71.21744324970132,88.10304589791157,91.41242937853107,80.80012077294684,8.880446860266074,5.659980783089118,5.380182256960703,2.205246468722975,1.8904752396166131
20,AL-FixedUncertainty-MUOB-b0.2-,0.20400000000000001,91.61925212611773,71.23255575221927,70.84368873776648,69.78778127849878,71.93230599450706,7.483379889316377,10.5296875,1.457695111942788e-06,70.7018,62.547092714230665,71.12052585257767,61.343207879614205,66.71930152292836,78.94056304766448,74.69943088278532,75.44024748889262,63.30675007302782,66.59552723582043,70.70027215037616,72.89610944437679,67.28399497036106,59.560931899641574,66.857159954521,89.35668549905837,76.60275764895331,10.996576473767982,6.953999519577228,6.73342218060008,5.668953588930527,7.063947683706071
21,AL-VarUncertainty-MUOB-b0.2-,0.20400000000000001,90.85892412254098,73.63247833792737,73.51100319495399,72.32840733560388,74.73456986924705,6.792346572504563,11.9765625,9.004782865910481e-07,73.1606,65.79730717249137,73.08385964863746,62.0205694414174,68.94064989295414,78.31113512968373,81.42713121155093,78.67710436166318,68.98348737097879,65.46145109017728,66.67642431611321,81.84356953908694,68.2941141249027,56.52031063321385,72.87535156483753,94.92278719397363,81.06028582930756,9.311841196432326,5.1574585635359105,7.735475272845155,7.281867973479389,4.475089856230031
22,AL-RandVarUncertainty-MUOB-b0.2-,0.20399899999999999,92.37040695756879,73.55916674251053,73.05812004529068,71.97783348618736,74.17163892330528,6.945258304016306,11.3921875,1.7720907764871504e-06,72.78549999999998,65.22778064026559,72.51585396682513,62.802425373239046,70.69455640104407,81.24104018799355,76.89650352053067,77.43420644234753,64.346534133059,68.69129523970355,74.27321476386791,75.1439168519589,68.20669420992753,61.37514934289129,72.84243911196216,89.66177024482108,78.77214170692432,9.976876182467942,6.850468412202739,6.660663472967618,4.756529259152494,6.481754193290735
23,AL-SelSampling-MUOB-b0.2-,0.20399099999999998,92.07865944913172,73.06918341870251,72.64121008830695,71.6170636028211,73.69567519965638,7.083933360488791,12.4640625,1.913491203190966e-06,72.3303,64.61675337373956,71.84315953640774,62.77240532989466,70.46430919551722,80.80837017380665,76.15716085860001,76.09975151010461,65.05144106733812,68.51965890016871,73.60129556333791,74.8131709731562,68.06957667205556,60.66786140979691,72.54203817844534,89.59171374764595,77.60718599033818,10.739361542388659,6.559932740811914,6.688878483353145,4.923032574228885,6.508461461661341
24,OALDI-b0.2-,0.32051399999999997,88.19732840389223,67.32792632555454,68.69844271776155,69.37770925332265,68.03252748722203,8.215949438173016,7.4515625,6.917980499565601e-11,68.9589,59.63667299830756,70.46304881778333,57.90822185514379,60.95336300984087,77.85458604171137,75.69768709737238,66.65097635929378,61.11373467346251,64.26589356158757,76.99750802888515,77.86043364338425,74.74282977067242,55.05376344086021,57.97618335228293,78.73295668549908,73.6569041867955,18.760172978167514,7.05560893586356,6.467720827480219,3.600807149034304,5.1954373003194885
25,OALE-b0.2-,0.3148919999999999,97.20833876953161,87.61870635345879,87.7967193428931,87.81474526362157,87.77892895661336,3.216130354387478,17.7484375,4.531783310489521e-09,87.7214,84.15483731546263,87.5043293595287,81.52468425146499,86.44812083328439,91.22743574621651,91.8952609106697,86.71369921502088,85.31357488785713,83.82135995460384,88.92464397088847,94.30044828973766,88.31387342075325,78.06451612903227,89.24899766620788,93.6557438794727,89.61151368760065,6.787591218955525,2.705861157818881,3.457839570651587,1.7857595848947825,1.3436002396166133
26,DMCAL-b0.2-,0.18228,99.14890088607544,94.60675716134345,94.51838287745444,94.40478946411574,94.63229467998255,1.4245697462636189,15.771875,2.030552302797636e-05,94.5053,92.91753332589927,94.48220950209301,92.55346984982125,92.93809635052413,95.93761590639654,96.55812356960548,94.58456439189459,94.28863698111346,91.04624519738307,94.252659602599,97.85184114758849,94.38087539668285,90.88231780167266,94.91173478547066,97.68813559322032,95.29840982286635,2.7110423736448546,1.1068940667787655,1.8731164979769233,0.9130008648025367,0.5187949281150159
