,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),F1 Score for class 7 (percent),F1 Score for class 8 (percent),F1 Score for class 9 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Precision for class 7 (percent),Precision for class 8 (percent),Precision for class 9 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),Recall for class 7 (percent),Recall for class 8 (percent),Recall for class 9 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent),FalseAlarmRate for class5 (percent),FalseAlarmRate for class6 (percent),FalseAlarmRate for class7 (percent),FalseAlarmRate for class8 (percent),FalseAlarmRate for class9 (percent)
37,AL-RandVarUncertainty-DACC-b0.25-,0.2504524234775404,69.14167712075373,0.0,,,32.7312207597309,4.612661296186433,19.1015625,1.0380021703895181e-06,74.21170500276773,53.48226332703856,81.66753281499216,69.9165018457252,34.24052646600315,56.23664533644238,68.90472271652412,10.274613308509707,18.406272539954813,34.82817436380178,,,78.68257472624227,71.07214351689277,42.710951812272285,70.8632951499997,94.59964670647231,11.342814130968012,31.42872904621341,88.56425324687197,,,84.88794924986644,68.79800585572988,28.57704402515724,46.61706858217888,54.2077519379845,9.402534701267351,13.026981450252952,21.794871794871792,0.0,0.0,23.101589411978004,20.49553548117592,1.9140660117072208,0.41428677032254885,0.012082675525681135,0.1473033458039693,0.040796362384739396,0.0007478836100100602,0.00020501935623922144,0.0
38,AL-SelSampling-DACC-b0.25-,0.25044494640020937,68.61959270581536,0.0,,,32.52923709392474,4.678280298898832,19.678125,1.060245620060919e-06,73.8423373826129,52.82304964017057,81.29642648490612,69.5663448976225,34.11258113716816,55.48803519630301,68.05348240894895,10.809193596491586,18.709422640608814,34.42527639994825,,,78.44199614608694,70.56069036004592,42.40520421898671,70.65339755962347,94.48133363578947,12.24015481419961,30.963628571518605,86.28405809930082,,,84.3665378339743,68.59973289653166,28.536214242239804,45.687817114189606,53.19069767441861,9.686179843089922,13.532883642495785,21.69230769230769,0.0,0.0,23.29002236054874,20.948608427758337,1.9354140261266266,0.4104674371042062,0.012167423750811163,0.1395212822520615,0.044057172877302944,0.0009408858319481402,0.0013989556072793931,0.0002050171309902689
39,AL-FixedUncertainty-ARF-b0.25-,0.22885054407797387,74.8317380448161,0.0,,,21.392041511992407,5.044283040491151,41.0375,4.647567590452835e-05,69.30890097817056,49.49223905053468,77.34956154384348,65.50119010469284,9.362911682574795,36.529923475913186,4.55768865518821,24.682850791552152,2.02350046314549,21.229909731004348,,,76.63776042256151,73.87362861651431,66.46922006373009,79.85597644498424,42.11531054440171,80.42778706128364,26.59072769743445,82.62580156824318,,,83.73386984207967,62.42607569073071,5.063146682897139,32.28208197936264,2.4217054263565894,14.683162341581175,1.0539629005059021,12.256410256410259,0.0,0.0,25.345669909953465,16.233220197378728,0.12369439671600177,8.716396027893452,0.012506416651331273,0.0068395154819562475,0.0038284330597875642,0.0006755077767832803,0.0,0.0
40,AL-VarUncertainty-ARF-b0.25-,0.25045194108545443,78.08692435006978,0.0,,,25.98581526000468,3.9102494904556275,44.9375,5.802811373723672e-05,78.9613374802973,60.903807093837415,86.17579061373559,75.80662941040464,11.428546337762352,43.307284210247275,6.228846496475473,55.530414057971655,3.073647642711021,22.223970024470454,,,81.64791065786332,75.31894996104123,73.13906051817321,89.97759580687902,57.50583635438566,93.9594722570748,36.27570473148246,78.1832226660868,,,91.23609593623505,76.30147306421328,6.200294177317915,28.541132204549335,3.2961240310077513,39.5956547978274,1.6104553119730187,13.076923076923077,0.0,0.0,20.599625309723816,18.300955563678137,0.1138814007640209,0.06858783234359214,0.009394946100128818,0.0051115106870450394,0.003961280894669782,0.0009167605542058803,6.029981065859453e-05,0.0
41,AL-RandVarUncertainty-ARF-b0.25-,0.2504526646735833,77.39635322303708,0.0,,,23.072610729256056,4.4742546735961835,44.753125,5.3330592503900536e-05,76.1449757055286,55.45262286821171,83.95127363222878,71.73725919260602,10.529814013675198,40.416823677037215,4.833057801887058,33.46426098204571,2.4908510730683213,22.00652784486256,,,77.6710517128522,73.80371569598015,67.76617017265387,88.11529992146612,46.0437942052102,85.7810720898112,27.804322156911088,80.00184128443291,,,91.33717264382975,69.78463356029519,5.709575978900385,26.231685764779662,2.5519379844961243,20.881110440555222,1.3069139966273187,12.923076923076925,0.0,0.0,26.376406599383575,18.12972690721111,0.13562193502150627,0.07644826651553607,0.011719468846552441,0.006924103129259592,0.004927446966540462,0.0007720088877523202,0.0,0.0
42,AL-SelSampling-ARF-b0.25-,0.25045025271315396,77.5142937285356,0.0,,,23.15991806479409,4.445789026617456,46.0625,7.14139223273378e-05,76.26885399318138,55.72001595937586,83.9940664019618,71.99596233422164,11.51307322120451,40.62204426644283,5.174717719448812,32.545062847884566,2.432761112676491,22.517583660989068,,,77.92586997035608,73.77526848365622,67.79995106699263,88.12148568331432,47.61823443096301,86.03341704414153,32.695457199486725,75.1173869224882,,,91.08760943960185,70.30114774588644,6.293619395414892,26.402713642323697,2.737984496124031,20.12673506336753,1.2647554806070826,13.384615384615387,0.0,0.0,25.91880099111621,18.290428698240298,0.14856242774786044,0.07684252026710692,0.01179211018237818,0.0065615846408166815,0.0037801247561940303,0.0010494495817883103,6.029981065859453e-05,1.2059831234721699e-05
43,AL-FixedUncertainty-MOOB-b0.25-,0.2383082027156262,63.57163470568562,0.0,,,28.66459628530875,5.88299177643015,36.484375,2.401767575712357e-05,65.571520053642,39.81400634281219,70.61717226019906,65.73042369530707,29.403036857382073,41.680419929271636,46.16298137721752,13.155647163605892,11.168452709030491,9.14758146713389,,,78.29833784775077,59.77502508866311,41.84592685807741,47.431578661344,60.99233606062025,13.3913549500883,15.896031138896856,42.22866929843413,,,64.65583381064002,73.36156563725294,23.698518969364983,38.41457157516676,37.81085271317829,32.51056125528063,10.809443507588533,5.384615384615385,0.0,0.0,17.50054994863117,36.72850503890136,1.8161133192110603,0.9338639331739891,0.09632241130492894,1.607648656748161,0.1443452111374794,0.002135087080190011,0.000385918788215005,4.8239324938886796e-05
44,AL-VarUncertainty-MOOB-b0.25-,0.25045182048743303,80.40996072999135,0.0,,,38.29249093581709,4.671781835483869,39.6203125,2.2236096468986945e-05,73.25041817363946,52.4552079878251,80.67542861569686,69.47516863198881,37.456150149128284,50.106524445315166,60.4175730741448,45.013302366212066,18.594015818923047,18.56151477221834,,,79.33756020110107,70.12304810113987,44.77003933703051,47.30735078605842,63.20502219989468,42.53704653344077,15.519556452579081,29.21641052606043,,,82.07233723040194,68.86055829190755,32.21064110367215,53.31509035972863,58.63875968992248,48.19553409776706,23.785834738617204,15.846153846153848,0.0,0.0,21.503910074333717,21.461020312255236,1.9852893694232112,1.2866347978217478,0.13951979234263465,0.1314371199597846,0.18987578727438512,0.013666969840990292,0.005716422050434761,0.0007477095365527455
45,AL-RandVarUncertainty-MOOB-b0.25-,0.2504514586933687,81.925561107839,0.0,,,38.19931063353105,4.99018062438967,40.4828125,2.2969093167274778e-05,71.06146760556246,49.07048720948428,78.89569404268214,66.98028658132645,39.41724668787664,48.43957469956047,48.15229522202639,39.73376414683727,17.531113131776696,19.584806694000623,,,78.16231959188511,68.0220565005361,41.33838574092117,44.1169951225112,46.509594478728886,36.25857562919963,14.02167030793907,19.101512116029546,,,79.65366788119154,65.98445891571973,37.70592412254007,53.78427683712446,51.54728682170543,44.230537115268554,24.266441821247888,24.82051282051282,0.0,0.0,22.373312382909283,22.695817450785857,2.6778336450278504,1.477860187763349,0.2550074094162542,0.1563421401158126,0.2246939970894247,0.033956328422230966,0.005535522618458978,0.0014471797481666042
46,AL-SelSampling-MOOB-b0.25-,0.2504512174973257,80.92795412793248,0.0,,,37.98704439290989,4.978669415302845,44.8078125,2.546532854062712e-05,71.09130355607387,49.138483799594184,78.974180892053,67.05733564689882,39.35829836878561,47.09482197929657,47.515939284376486,39.93586112774149,18.17349116175823,22.212665257871258,,,78.35890344945867,67.96402569186145,41.46695985033695,42.65214463043485,46.37444410489755,36.918420415387416,14.540569821996792,23.908699043051023,,,79.60397183329081,66.19043678265882,37.61361330898762,52.60760503962147,50.65116279069767,43.705491852745936,25.4468802698145,24.05128205128205,0.0,0.0,22.089466368526015,22.829074199780695,2.6667671179800676,1.5340659882216694,0.25200490086879035,0.15092853068839845,0.23181947186947097,0.025633107601151263,0.00594556133093742,0.0009889061612471796
47,AL-FixedUncertainty-MUOB-b0.25-,0.25045314706566923,0.0,0.0,,,10.0,10.0,7.5140625,2.6959467989703023e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,AL-VarUncertainty-MUOB-b0.25-,0.25045314706566923,0.0,0.0,,,10.0,10.0,7.56875,2.7155679547124445e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,AL-RandVarUncertainty-MUOB-b0.25-,0.25045314706566923,0.0,0.0,,,10.0,10.0,7.553125,2.709961910214689e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,AL-SelSampling-MUOB-b0.25-,0.2504524234775404,0.0,0.0,,,10.0,10.0,7.5421875,2.7060376790662606e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,OALDI-b0.25-,0.3031609947407202,83.68088613501543,35.6560786362107,,,43.411919234244515,4.4163636478194945,20.1171875,3.3637560490104894e-11,75.55949643090155,55.75253673585244,82.78131969216325,70.91729689298214,33.62178969617287,62.82432084399428,78.19236482301753,30.344600929196616,25.039955661535913,54.369749346347795,,,78.68470272095797,73.30730522247697,47.170313602582624,71.62765648824166,95.32736096559553,34.31851587599532,44.77776164158709,80.98956726612727,,,87.3281575641476,68.67860832244182,26.125228241022523,55.956330881933766,66.33798449612405,27.459263729631868,17.46205733558179,41.58974358974359,8.181818181818183,35.0,23.762808968393067,18.303712599864237,1.461085456633522,0.4794002414804227,0.012881730219764256,0.10755923552101157,0.03102600798294717,0.002617592635035211,0.001941653903206744,0.0006029915617360852
52,OALE-b0.25-,0.32848513207292324,85.02559034803367,0.0,,,36.634554151278806,3.482345260839196,33.9640625,8.655220477117431e-10,80.80371345427707,65.09145132702348,87.15069930265568,77.64534623666175,35.93921511605512,63.980267270997146,75.65014916147128,14.452436800774484,20.47126382894611,37.96602284558949,,,83.24779739396735,78.92718151208788,58.501968196580584,77.50438112810164,90.47030256939436,22.21024409800209,44.66484526823492,87.67520073084098,2.607466063348416,,91.44157044324545,76.41156763482161,25.960641103672145,54.53223875491706,65.24961240310077,10.971635485817743,13.372681281618886,24.769230769230766,3.6363636363636367,0.0,18.497612860337224,14.922186830974884,0.9240803323503455,0.3425449079663898,0.027882166067779206,0.08119205746159722,0.024299076707547572,0.0009408858319481404,0.002641131706846441,7.235898740833022e-05
53,DMCAL-b0.25-,0.23740974745568325,83.14012035119349,0.0,,,47.33654768522935,1.4057326669507209,49.565625,0.00010456724414446702,91.95081771488455,85.56328129850539,95.6796670408996,91.09277194435947,63.9989139487344,77.96044164882237,81.33321628491099,59.96940406224803,30.082467684715503,21.35782959884253,,,94.88099335100523,89.5346201788502,82.45226984637333,87.05743751010152,87.78115327141118,78.88600545456333,46.13644264687391,46.92034936998036,0.0,,96.49367307942222,92.70707652970955,52.469314262527895,70.62140128841,76.19534883720931,48.50935425467713,22.369308600337266,14.000000000000004,0.0,0.0,5.238049193207228,7.932828572920473,0.541259532850745,0.22616612867456815,0.04511026954778347,0.026222170664037196,0.03747516651268394,0.0038479817998904715,0.005752601936829919,0.0006150513929708068
54,AL-FixedUncertainty-LB-b0.3-,0.3001119149639232,70.86408866672487,0.0,,,28.197315075891066,4.81767197499056,34.059375,1.2214902781933132e-05,73.68972058644407,51.76763817568286,80.21952298762278,70.62024401943727,22.44756319876389,47.39934367094908,60.32510409898572,17.25318224125872,14.232674132280556,20.56484828943389,,,77.92788022420123,69.57695683569855,58.88866516113878,70.90092013540274,93.37132010453904,37.051295293612185,40.85404832118857,88.01529696615904,,,82.97550574452622,72.10709251025894,13.968096977074458,35.867966478536005,44.995348837209306,11.496680748340374,8.870151770657673,11.692307692307693,0.0,0.0,23.669692391370035,23.602422849981725,0.4937646324431574,0.3298425449079664,0.013293364456110105,0.046209023326856336,0.019854712776942448,0.00034981652726277015,0.0011215764782498581,0.00016883763728610382
55,AL-VarUncertainty-LB-b0.3-,0.300422093075141,76.321836715601,0.0,,,34.37701487803069,4.042398830675523,33.675,5.865118356369849e-06,77.90532090530522,59.577482814026794,84.76477358929398,74.22935038485578,30.038522353973967,51.8681112966352,76.13571625731126,34.82865223781922,19.97811762372006,28.289388012605173,,,80.54903647329914,75.33766947151611,59.712754271092614,68.25207851462162,95.7697736619027,53.79787048380788,40.53794527825199,88.54830143913938,,,89.45303061661603,73.16306438449203,20.068725907892066,41.831708568496666,63.23410852713179,25.799637899818954,13.296795952782464,16.92307692307692,0.0,0.0,21.71192361153079,17.5290272048457,0.6760964281960928,0.42090284109109727,0.010944627931077902,0.04460185802809276,0.02838112836120118,0.0005186934714585902,0.0014351354936745497,0.00015677780605138206
56,AL-RandVarUncertainty-LB-b0.3-,0.30042257546722695,77.71893514144213,0.0,,,33.14527058322141,4.379456710094151,35.46875,5.928669816866103e-06,76.03266276813461,56.172427711819964,83.3954742323975,71.69179825236917,28.3922270340069,50.97651448100565,70.63703067624814,24.333759783885846,19.66471184925791,34.58697636416123,,,78.69610562120008,73.72600566224608,54.136369982395685,63.152160362713815,92.39191709968796,41.109616776428936,29.567813741909397,86.63856292500078,0.0,,88.69250058961413,69.76782544674197,19.248326232501523,42.75012827090816,57.1937984496124,17.344598672299337,14.814502529510964,21.641025641025642,0.0,0.0,24.118861425031724,18.197712913163805,0.8146432691078024,0.5395855407436612,0.018475113078346102,0.05090967972699941,0.05149665163070718,0.0008081968043657101,0.0019054740168115872,0.00016883763728610382
57,AL-SelSampling-LB-b0.3-,0.29950193017133364,77.56427821107454,0.0,,,33.14182744716778,4.401638290982044,37.9546875,5.4952254415386255e-06,75.95527501775805,56.00883655758781,83.28213790473235,71.53628070649123,28.908797937719708,51.761717447582456,71.35284341060208,23.13008064599823,20.32710256371533,33.113341152921976,,,78.40130719986847,73.84836401008212,54.06286110662952,65.58392543124873,91.55828669996711,40.74272775379016,30.860155342700843,85.70717307657128,0.0,,88.81730625761082,69.37319148693305,19.734226009332524,42.76495068696198,58.54883720930233,16.234158117079062,15.22765598650928,20.71794871794872,0.0,0.0,24.58676497250257,17.984752754425358,0.8376120106005681,0.48556045634871736,0.021719759411895745,0.04759867753255416,0.04941939457618521,0.0008805726375924902,0.0019175339789433063,0.00015677780605138214
58,AL-FixedUncertainty-BOLE-b0.3-,0.07908745889114943,53.134180518894624,0.0,,,13.689542630384793,9.23658266355553,32.4734375,4.647259432305065e-06,47.22215723328843,7.489757931012251,25.808533700065976,59.30503033885816,10.181991391370854,12.702619360634444,15.943886860692027,7.804524165802877,2.3338956588484967,,,,66.89528159491488,44.31980287409571,53.10683429522301,88.82237495028858,99.27364906919351,46.822223020972544,40.8432490444045,,,,17.265778796032016,90.16719649797675,5.727328058429702,6.911236531554643,8.725581395348836,5.021122510561254,1.2310286677908937,1.846153846153846,0.0,0.0,8.736326826615096,83.28722259934207,0.24813584731738017,0.017458048936746913,0.0002421377860857943,0.07353083340583703,0.0027294191530346673,0.00010856374984017003,2.411992426343782e-05,4.8239324938886796e-05
59,AL-VarUncertainty-BOLE-b0.3-,0.3004224548692055,77.11490654511589,0.0,,,34.227413686508285,4.4639044610736285,62.865625,1.3877974037313835e-05,75.10733826900835,55.12319344668126,81.95419949907358,71.11749617040826,40.92044556151004,54.219573782905556,74.49607317013994,31.665403177127512,20.677623424422716,20.719753956793728,,,79.50578808235407,71.60220561875732,48.74806608169187,77.22277224546687,95.38408696179926,51.12134954209014,40.108661873908396,85.63723494158278,0.0,,84.57102563979149,70.6545747176294,35.28606208155813,41.78154039108375,61.14418604651163,22.951116475558237,13.988195615514334,11.897435897435898,0.0,0.0,21.91841421405693,20.51251631768576,1.8541244338534433,0.2663923317645319,0.01147733106046665,0.043937240799280755,0.030228920973653862,0.00048250555484520026,0.00143513549367455,3.61794937041651e-05
60,AL-RandVarUncertainty-BOLE-b0.3-,0.3004216106830552,77.8127915525599,0.0,,,35.20512952880083,4.468140685219332,65.3328125,1.0409202520450994e-05,74.93106014102736,54.97613721048216,81.8453471195635,70.90093356052252,41.56863538524636,55.870020712794954,77.2984283711928,24.1599346021981,20.335438389571333,32.53648709047164,,,79.7470567445539,71.3378594724565,47.2033407902729,73.97756107312414,96.4358871885496,42.38565387731994,37.16095260354752,88.29052385093841,,,84.0597940923071,70.47148328035021,37.14724081963887,44.890257111909236,64.50232558139535,16.91611345805673,14.06408094435076,20.000000000000004,0.0,0.0,21.44843173989243,20.72428593807112,2.075214398134138,0.34149767143877974,0.009322304764303081,0.04619693937724158,0.03435928093090101,0.0006634451379121502,0.0013386557966207986,9.64786498777736e-05
61,AL-SelSampling-BOLE-b0.3-,0.300145561811913,77.95969946893092,0.0,,,35.05117892722611,4.478732812589624,66.9328125,1.095498945990888e-05,74.84433810378907,54.84478311108459,81.76131641689128,70.84389986544608,41.64057794878204,55.81302991894144,76.89081649854408,24.56549082779526,19.39818793506018,32.156672430195485,,,79.83647016493377,71.10698071619815,46.87013112033001,74.82901339924196,96.92713072780118,41.78991821870511,36.685355392764365,88.34540348885346,0.0,,83.78265138643552,70.58448859388287,37.47311827956989,44.51969671056382,63.739534883720935,17.404948702474353,13.212478920741987,19.7948717948718,0.0,0.0,21.25649362422191,20.992929873113678,2.121848287284003,0.324335312815711,0.007905798715701181,0.04855330955212049,0.03294626305079014,0.0006513824990410204,0.00165221481204549,1.2059831234721699e-05
62,AL-FixedUncertainty-DACC-b0.3-,0.002073682979157044,50.650675616000164,0.0,,,11.17927096932608,9.450237566263636,9.6359375,4.87084397011333e-07,46.85414031097405,5.1995799486858045,35.88608577066841,56.32105669794462,0.09780391500224425,1.487817222746618,4.983224579499382,2.762446148911412,,,,,57.95433871228322,43.742625862971536,59.91926703204898,61.681786341259944,99.8294069250236,3.133373419780578,,,,,26.541925174357324,79.31540467887658,0.048945019273686344,0.7981300952055184,2.6139534883720934,2.474351237175619,0.0,0.0,0.0,0.0,19.489188372514654,74.7440864706804,0.0016966986549231482,0.11449375354212354,3.6320667912869134e-05,0.1528740465763754,0.0,0.0,0.0,0.0
63,AL-VarUncertainty-DACC-b0.3-,0.30042209307514106,68.19394521460208,0.0,,,32.61057102413884,4.529770219419573,20.396875,1.0585563140921295e-06,74.83975537897325,54.477933075706915,81.89596685508583,70.804108563249,36.024965320298236,56.45801854278371,68.73097319891892,13.152006431704896,19.325296463016418,30.905604850503018,,,78.87893503908148,71.62768618760138,47.27202206980724,76.41220994340827,96.18419496911676,14.7782557809726,37.03256489448262,93.74235941516194,0.0,,85.15308308024046,69.99940072939793,29.10199837695273,44.7716777834787,53.479069767441864,11.882920941460473,13.153456998313658,18.564102564102566,0.0,0.0,22.903148606998247,20.29443893269281,1.620803044940989,0.29880738240149823,0.008281112284134164,0.13808329224790464,0.03263225907743218,0.00031362861064938006,0.0010733366297229826,0.000120598312347217
64,AL-RandVarUncertainty-DACC-b0.3-,0.3004222136731625,69.8068310699644,0.0,,,33.83717756729537,4.482835351721684,20.809375,1.1160654216332154e-06,74.93335150343523,54.806162747783006,82.22075467707342,70.74187057678407,35.688491451814464,58.0906759278116,71.15056758636265,11.34036008407162,19.006754242618108,38.5144314735832,,,79.24435682083057,71.93032535551701,44.18157687830101,72.65489103379355,95.80622012233326,12.743143875412482,32.32585538958331,89.02998745091199,0.0,,85.429527875512,69.59215355025026,29.93812132278353,48.39290804401118,56.604651162790695,10.223295111647555,13.524451939291733,24.666666666666664,0.0,0.0,22.475808303619992,19.87706125006527,1.8889574040004102,0.3937362935219181,0.00969761833273606,0.1400650599847259,0.040772208232942635,0.0007599462488811905,0.0013024759102256418,0.00019295729975554718
65,AL-SelSampling-DACC-b0.3-,0.2941916374919953,69.18273012606988,0.0,,,33.56295052386516,4.563912997918451,21.159375,1.1399367164509992e-06,74.48606550160937,53.99720880291545,81.81397132849985,70.2555227967707,35.4430706425235,57.20404856747085,70.16916804352795,12.020235188413515,19.704263563089846,36.52959648685987,,,78.88980800252199,71.37325836111167,43.750892279857055,72.75324523556625,96.06855926019423,13.209594477678795,32.25533643082381,82.89180214549636,,,84.96332359467277,69.17246437193587,29.78951105700953,47.135283051137336,55.28372093023255,11.04405552202776,14.24114671163575,23.999999999999996,0.0,0.0,22.837178944823833,20.306594955876978,1.9124959323549036,0.38171155409900703,0.008874349860044359,0.1461795384897963,0.043417087854688625,0.0013751408313088206,0.0012180561753036096,8.441881864305188e-05
66,AL-FixedUncertainty-ARF-b0.3-,0.3004229372612914,77.57895712065704,0.0,,,23.391019042703544,4.416663257303755,49.2828125,7.509454980350305e-05,76.498629403486,56.09905454837203,84.30270319297692,71.9427439291564,11.559956152890157,42.61618151756224,5.571455721893428,32.120932852565666,3.76098178848743,22.35328811463159,,,77.62855959541861,74.68144424783432,69.32292709861039,88.24142128759858,43.59186314861027,87.76799884983123,32.719662412199426,79.73587285251251,,,92.23256787782233,69.39801841187582,6.307821059038345,28.094749444159397,2.9798449612403104,19.77066988533494,1.9983136593591904,13.12820512820513,0.0,0.0,26.699268749622284,17.220301811915824,0.1392559090063044,0.08089594165044477,0.01484304628705919,0.005353189679340313,0.005941921342004675,0.0007478836100100603,2.4119924263437812e-05,0.0
67,AL-VarUncertainty-ARF-b0.3-,0.300420284104819,78.41945350877938,0.0,,,26.88515135192667,3.7822537462878514,51.2171875,6.090856607382495e-05,79.62055038525038,62.188974350057855,86.66916904759103,76.61226775711425,14.799717302161417,44.88948045059165,8.444540412630577,56.2682010698269,3.7441291475033167,25.733600205845995,,,82.32205841774272,76.00082183731793,74.47530092224522,90.01105114065817,61.075943547570844,94.0675156147415,37.26763989374835,86.10923771627765,,,91.50147042543668,77.23439470815522,8.218705619801177,29.903084202725047,4.54263565891473,40.24743512371756,1.973018549747049,15.230769230769232,0.0,0.0,19.738176104429805,17.850430786904077,0.14040814466002083,0.07172954192642239,0.01131994149951088,0.0050631748885859845,0.004782522055759859,0.0005790066658142402,4.823984852687563e-05,0.0
68,AL-RandVarUncertainty-ARF-b0.3-,0.3004216106830552,78.2634621797832,0.0,,,24.299480745844324,4.3225064706990945,50.634375,6.250704239290725e-05,76.93700321152532,56.99012169075614,84.57096742525886,72.71395377284054,12.885328302218719,42.86844945162129,6.095707821226407,35.83446225900467,3.7536373080878156,28.605312706950134,,,78.40903766579046,74.67931334664743,70.25154062450181,88.52672717949838,47.53335126462056,89.8126968296742,37.994513112307914,83.62077934355302,,,91.78482212906053,70.85059327789604,7.094998985595455,28.28573057408358,3.2589147286821705,22.456246228123113,1.9814502529510964,17.28205128205128,0.0,0.0,25.389037287725877,17.58216281134144,0.14979063498314066,0.07914644062784909,0.014116632928801803,0.005159846485504093,0.004806676207556627,0.0008081968043657104,3.617988639515673e-05,0.0
69,AL-SelSampling-ARF-b0.3-,0.3004204047028405,77.83216447609156,0.0,,,24.375223209736465,4.329990929855395,51.8578125,6.524941317750038e-05,76.88181755690115,56.91614782723212,84.46426525973853,72.68991026469106,13.67213200361292,43.853340054131145,6.268094840810057,37.25548416983126,2.985779629167107,26.75056490049614,,,78.41203387604517,74.55372675267853,70.30727434692326,88.14454914347678,49.12916232466891,88.40800183313891,32.27435756776658,85.17033252189745,,,91.52974783768045,70.91842500271098,7.573797930614729,29.19502878969272,3.3519379844961237,23.717561858780932,1.5682967959527823,15.897435897435898,0.0,0.0,25.31334985193691,17.717048718082605,0.15954032128381843,0.08481383830668013,0.013644464245934509,0.006186982202759009,0.004613442993182491,0.0006393198601698902,6.029981065859453e-05,1.2059831234721699e-05
70,AL-FixedUncertainty-MOOB-b0.3-,0.3004224548692055,67.76600512431156,0.0,,,31.948148104882552,5.06179002577903,38.3890625,3.218110348421356e-05,70.61817339824722,48.10809140807713,76.40308672093205,69.37026495112626,32.06529775703182,47.736806420886296,47.526117278111094,44.87179999398022,12.325193374840197,11.229827705102416,,,82.74157443717455,64.12242993837451,40.64561777273413,51.807196975099394,56.624378095466476,69.05112704466738,15.804036593931741,33.6921924567487,,,71.52399609170064,76.26839903431822,27.770846013390138,45.7887235619406,41.903875968992246,36.952323476161745,11.888701517706576,7.384615384615384,0.0,0.0,15.160331177857014,31.9803039005796,2.1549972207063077,0.9721681492250449,0.1330183927862311,0.054148178223756095,0.15484019009317465,0.003667042216823521,0.004426006102340839,0.0
71,AL-VarUncertainty-MOOB-b0.3-,0.30042064589888345,81.45101733991731,0.0,,,39.67030210267204,4.627781081063972,41.9671875,2.855006239971974e-05,73.48929873456495,52.912717599132634,80.8700112681589,69.65280808647333,38.353701441369225,50.9124931940441,61.868313767916014,53.088117845481705,22.26726537460017,19.958894247025412,,,79.60892346552092,70.2585919232595,45.13572947319457,47.826352647274504,67.82217450976023,48.95675556672181,20.682839069030145,27.517927141547126,0.0,,82.17692755687972,69.06548030111922,33.420572124163115,54.54535089219543,57.324031007751934,58.38261919130961,24.249578414839796,17.53846153846154,0.0,0.0,21.151072702000363,21.39746227351052,2.0392418542637154,1.2958504792647165,0.10816294904452428,0.12447676498168073,0.1343333152177195,0.014414853451000353,0.012711200086831728,8.441881864305191e-05
72,AL-RandVarUncertainty-MOOB-b0.3-,0.3004213694870122,82.20638630572064,0.0,,,38.97816984642432,4.831644384576785,43.26875,3.1012475755738306e-05,71.83040059044791,50.50223392143438,79.71395937497495,67.90631100777405,39.50126327544574,47.75416360543058,51.453407567111846,42.97646341370388,20.02032805834372,21.88475685754637,,,79.39682447930089,68.58033549306381,40.943366466326424,42.487545142544384,56.56677216044617,37.78835697276033,17.05952048748556,20.690253226691624,0.0,,80.03525651824434,67.25365697750738,38.23341448569689,54.659369477224786,47.739534883720935,50.0,24.578414839797638,27.282051282051277,0.0,0.0,20.87073185471687,22.52964336066002,2.767935940762425,1.6173520932410121,0.14772826329094307,0.16646848989298454,0.1729799580925466,0.03212280731381921,0.01091426572920561,0.00056681206803192
