,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent)
16,AL-FixedUncertainty-MOOB-b0.2-,0.20400000000000001,96.05340453369556,82.19097436910201,83.00457619328526,82.96482754504193,83.0443988072171,4.244968866003323,9.5578125,4.003981238282803e-06,83.02300000000001,78.77920810405713,72.53357601097106,74.28535829624334,83.81765306148944,93.73811709484997,89.30836951409022,76.61258077318016,78.8481411578778,78.18447745284494,88.5463675048328,92.63257083647393,68.86963449855593,70.2247919054977,90.32841957480946,99.5768251908778,86.22232286634463,5.285292424735354,4.728723870047662,6.279729189567302,3.228073685921887,1.7030251597444088
17,AL-VarUncertainty-MOOB-b0.2-,0.20400000000000001,96.47797871181277,84.60443092231581,85.31928857195301,85.3965303423851,85.24223945117197,3.694547501189941,9.3984375,4.097845980949286e-06,85.2238,81.53017436456334,78.183149205006,77.14072228771694,84.36825833200338,93.95281853272687,91.45057242558516,80.75674942423284,84.12405857746712,78.53088761765822,88.93651253358931,94.63444355897806,75.77830893337315,71.24059213477545,91.14620938628158,99.5698388143121,88.47624798711756,4.538276733651994,3.3764089220260955,6.209778155291298,3.104638511274246,1.2436351837060702
18,AL-RandVarUncertainty-MOOB-b0.2-,0.20400000000000001,96.26811854906518,82.6418053363293,83.39908481021274,83.47128913696442,83.32705150782644,4.1727052392564685,10.196875,3.930603690807604e-06,83.31270000000002,79.14081835546278,75.74536239626522,73.51659691081161,84.05248385178741,93.906819090647,88.38575308949413,78.50745576013259,76.97993825545527,78.11710109997652,89.30628097945313,94.44566958980462,73.17846828005179,70.38129890843841,90.96570397111914,99.00793452767105,83.10185185185185,5.0345353987837544,5.298547606239914,6.34918057359848,2.9713235202161052,1.2099390974440893
19,AL-SelSampling-MOOB-b0.2-,0.20397400000000002,96.3332124603238,82.95921007873801,83.68692434609399,83.77857268146776,83.59553286398403,4.105057774854245,11.484375,4.361254813071962e-06,83.58329999999998,79.4789529580789,76.6252821158613,74.03842350778933,84.27314770592729,93.98839127508974,88.12355588506412,79.39933466148337,77.01169366829676,78.48810887912776,89.35176646780889,94.64195973062208,74.05188726222488,71.31485819668046,90.98024468511832,99.13319027895604,82.49748389694042,4.829199929928176,5.36359883408184,6.212651144199062,2.960818398969498,1.1590205670926519
20,AL-FixedUncertainty-MUOB-b0.2-,0.20400000000000001,93.08772802979635,74.2805881025626,75.64064573067371,75.45228150894114,75.82999365034703,6.048257769606142,9.65625,1.7396106429967203e-06,75.8096,69.76266455408138,66.63520575990603,62.04511105426879,77.20373225118836,88.83542993616058,81.00671015427517,70.31180625712841,70.10565972490862,73.04074426716492,80.08393995442968,83.71925734107408,63.358231251867345,55.68010766086827,81.88477737665463,99.73651379809372,78.4903381642512,6.733777121549588,5.964572100529168,7.53335165384231,6.217155863483447,3.7924321086261985
21,AL-VarUncertainty-MUOB-b0.2-,0.20400000000000001,90.42780957857401,69.5370340547295,71.34797996473692,71.53467295211556,71.16292332422196,7.209855365419175,11.9515625,9.052396279811446e-07,71.16569999999999,63.95493363982264,64.593071229849,59.332640411309,70.36676280244815,86.32748428929362,71.67643480889309,64.78530141982534,67.29492006949516,66.40197760172313,75.99748344949967,83.19368222003447,64.59814759486108,53.286148631809795,74.91676694745287,99.90817905085086,63.10537439613527,8.904251858154607,6.56079162340343,9.482986909163586,7.908230262252848,3.1930161741214063
22,AL-RandVarUncertainty-MUOB-b0.2-,0.20400000000000001,93.46858545303837,75.40758347919608,76.70794791621537,76.52208644215833,76.89475047014795,5.7825751690709035,10.3046875,1.8889288217501922e-06,76.872,71.09089709019275,67.37843559899723,62.87318022184652,78.55706052867932,90.26842845048967,82.27845940305073,70.62033863002254,70.8890920041031,73.17557797388947,83.07097735767765,84.85444624509886,64.44178866646749,56.51049195035638,84.80194544725231,98.83577024801637,79.88375603864733,6.744287895092469,5.82934060572701,7.748451084241031,5.049836795437775,3.5409594648562304
23,AL-SelSampling-MUOB-b0.2-,0.203994,93.41044158396488,75.44912730314623,76.71843045090549,76.58008285603972,76.85736334524162,5.791465802901884,11.55625,2.055245170292134e-06,76.83729999999998,71.0470806482818,67.26493796060858,63.21964953603126,78.48289975195853,90.35984964198956,82.1402720142426,69.61372960591042,70.79446849794759,73.12793275660317,83.2395938496755,86.12468957006195,65.08415496464497,57.14599013108708,84.68862815884475,98.8158091721144,78.55223429951691,7.143071648439651,5.924165280158124,7.754072149495353,4.988056677630345,3.147963258785943
24,OALDI-b0.2-,0.308464,85.499825070638,63.60850796995735,65.17643026668979,64.81225512925013,65.54473694169475,8.61449448760696,6.6078125,5.763851934009129e-11,65.53920000000001,56.92571441029769,59.6973435228684,53.23892213204424,56.40146378597399,87.8777560732946,66.91734978707014,60.2281185330565,57.8734576362972,61.982286213711596,81.9819652861988,61.99544797698654,59.18384623045513,49.35204107062752,51.76343762535098,94.68935575627526,72.73500402576488,9.822568132335643,9.045123034389581,7.912461277106026,5.215667637973512,11.076652356230033
25,OALE-b0.2-,0.30970200000000003,96.71921342965722,88.12684595717705,88.44323829510506,88.48621048588024,88.40031890143612,2.9030104320784056,14.371875,3.495906841837698e-09,88.39020000000001,85.48774318922035,83.19796843578203,83.19138620804777,87.30370129599645,95.04362554261789,92.86503561196426,84.5535007002201,86.93810167095685,83.70669233101388,91.2379152172114,95.99484250999895,81.8952295588089,79.7617504859692,91.22793822703571,99.1820949149159,89.93458132045087,3.7596035936835257,3.0112463565057483,4.426026781253123,2.387789047160491,0.9303863817891374
26,DMCAL-b0.2-,0.17647700000000002,99.35544968978854,95.2035736771994,95.27197656241873,95.29888731578292,95.2450814116554,1.1899543020188443,10.4953125,2.730756046690254e-05,95.241,94.05123958315394,92.82901181829676,94.09067190644382,93.94710865318602,97.880924417243,97.45472856173237,93.96781302919533,95.50486844604691,91.65475150388593,96.18218588683054,99.18481771295588,91.7189522955881,92.71893535363606,96.3588046530285,99.64419382204701,95.78452093397745,1.4802672739558047,1.0954876965610418,2.1859698211252123,0.9928590187716511,0.19518769968051117
