,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent)
10,AL-RandVarUncertainty-DACC-b0.2-,0.20400000000000001,68.22265343880449,31.945931828830027,45.688235759021026,48.34438566230061,43.3091007003696,13.186035440685956,7.91875,5.711504814421964e-07,52.4046,34.85071491281113,57.81526804808927,52.555699931146634,51.257024120317155,52.05204302432237,7.168117425499576,51.16211924677491,50.36072990155442,55.076486733273136,66.57292919068111,18.549663239219516,66.46173224568139,54.96048245121174,47.93973370707779,42.73777377737774,4.445781320499323,31.737878060489674,19.734526554165587,9.765064607233011,3.3022568883555636,1.3904510931859329
11,AL-SelSampling-DACC-b0.2-,0.20398999999999998,67.94585207440666,31.899816068345554,45.4169044340066,48.04386257501486,43.06275214773379,13.254753125385335,8.165625,6.082492149693684e-07,52.158,34.50044355355518,57.71763064993265,52.216968593471144,50.95290652564286,51.69145801382592,7.21266623789049,50.94569311243207,50.137117604282395,55.04571841728224,66.50012128510483,17.590662455972726,66.56729846449136,54.48477357006406,47.43417759535488,42.28697869786979,4.540532410888856,32.06388022083533,19.738755576170142,9.673214865911874,3.2799880001846127,1.5179269638247046
12,AL-FixedUncertainty-ARF-b0.2-,0.20400000000000001,96.58124496872539,65.86033808827436,80.61356803349743,86.708418158718,75.32248342827171,4.323068866030423,7.584375,1.0438920066614322e-05,84.80620000000002,79.44819281135156,83.17969127458878,88.28692527849408,91.63875620032005,89.1459870193705,31.61902079549363,75.13745188318327,90.84744946097001,96.84130228632313,87.36080241872932,83.35508474438431,93.16848608445297,85.8793122822789,86.98218039843829,91.02160216021602,19.560836215972323,15.435369659145461,3.159215857468317,0.7113043912923945,2.0305072229658,0.2789471992801363
13,AL-VarUncertainty-ARF-b0.2-,0.20400000000000001,97.23591051974057,72.43993248401068,83.7447114984147,89.28802308565284,78.85378393120911,3.6001985870151687,7.896875,9.609702347208644e-06,87.4436,83.04493235309585,85.57486153534367,90.5818079689312,93.37071207940701,92.80150934964342,42.687162938235154,77.8689901957897,93.52360647666849,96.00882457370403,93.68205025950053,85.35664392260149,94.99999999999999,87.84619994755965,90.87496245870457,91.93894389438944,28.60881335539179,13.533215314450311,2.22214643329741,0.9433655744670215,0.9543314718235104,0.3479341410375893
14,AL-RandVarUncertainty-ARF-b0.2-,0.20400000000000001,96.71655804553166,66.45703653032977,80.90625649775572,86.85033200323781,75.72455513807697,4.218929532960415,7.5390625,8.781752135190699e-06,85.2309,80.01399042316059,83.45298320281876,88.63341394350938,92.11398255088092,90.21821598282625,32.236230025281166,75.257687451842,91.21457756796103,96.92752746311788,89.60957400300765,81.24229353026048,93.65972888675623,86.21081020339363,87.77004705175693,90.84833483348334,20.133854714994733,15.40806529044647,3.034118658172244,0.6974332058683862,1.6241288595560068,0.3309016507589635
15,AL-SelSampling-ARF-b0.2-,0.203992,96.67745779611,67.75132017403638,81.27549190154782,87.10308199135781,76.18390333255721,4.160018404867367,7.821875,9.331336157629266e-06,85.4262,80.28941330948388,83.6154965525624,88.96237137806928,92.10484435388754,90.1139581204562,34.65703106398236,75.40631995938324,92.02939472929161,96.96211701865994,89.11962287110158,81.99795537835266,93.8471689059501,86.10143461812189,87.72750025027531,91.14986498649866,22.093547901940145,15.32465194431109,2.722398810417036,0.6889355427257504,1.7172428116490515,0.3468629152339021
16,AL-FixedUncertainty-MOOB-b0.2-,0.20400000000000001,95.51014024187155,78.82108469936972,79.05101371970508,78.47969507282596,79.63081894264403,4.843169277315084,12.9296875,3.08476261367711e-06,81.5769,75.7066295503827,80.90985866059968,82.58556827517582,84.59801400008206,87.43649575906923,59.45703378505583,82.46265512532902,83.09018585702135,84.5628560780082,83.13971283791564,59.14306546585569,79.41608685220729,82.09424279881635,84.64911402542796,92.20972097209723,59.78493006467138,8.451152184349496,6.0862447648800195,3.856314513508785,2.879263395947754,2.9428715278893636
17,AL-VarUncertainty-MOOB-b0.2-,0.20400000000000001,95.13118173242489,80.5279231387971,80.8451330184582,80.48003232135541,81.21439369238269,4.504957292848823,13.28125,2.9538419686206102e-06,83.03689999999999,77.58473091273041,81.94441728720469,83.19395482071124,87.16642194540185,89.61821045046692,62.0902838210637,81.57916014617184,85.39777677015249,87.37350113207718,86.58832621993857,61.46139733843686,82.31705854126679,81.11510656628086,86.97116828511363,92.8967896789679,62.77184539028425,9.302838454152663,5.055045496091566,3.140761290645073,2.2228504176858817,2.8032908056689267
18,AL-RandVarUncertainty-MOOB-b0.2-,0.20400000000000001,95.36400866409706,78.85737452114004,78.48295292061073,77.63647572464241,79.34847736940938,5.0092334927718305,13.3359375,3.643572663552024e-06,80.8839,74.81929238451386,80.49058340009834,81.84878815282289,84.54116312611154,86.42037901263936,58.621772797646805,81.26910324256593,83.68340879742826,84.99865489524755,83.94670174028865,54.2845099476816,79.73128598848368,80.09776379368468,84.10001001101212,89.06990699069907,63.7434200631674,9.194971195391261,5.689535216839693,3.7052310614580994,2.6281903355333,3.828239654636801
19,AL-SelSampling-MOOB-b0.2-,0.203984,95.36462790642118,79.32180944614477,79.33615172558169,78.78112024840692,79.89990333647384,4.849884560023239,15.090625,4.19399904138926e-06,81.6256,75.7533315420749,80.85238967403089,82.02014875503825,85.83506991365967,87.13190077921222,60.647941747645994,81.38171054509415,83.55912411560377,85.5229666967069,84.8125159190359,58.629283965593835,80.33439299424184,80.53826272614899,86.157773550906,89.59045904590461,62.8786283651677,9.196171387421987,5.772069355960874,3.642248381695034,2.470461992892417,3.1684716821458796
20,AL-FixedUncertainty-MUOB-b0.2-,0.20400000000000001,87.74449580077454,60.93915416836813,59.6384601237168,57.43911723750473,62.01335427728638,10.165435321381716,11.05,8.397320375984741e-07,59.6101,48.308642682386505,60.73383194700786,61.021345142431336,60.03240419465898,69.81621481840887,36.37426967380148,68.3157906274792,65.33350402619101,68.65551216774955,58.376019866964484,26.514759499139426,54.687799904030705,57.26860695958347,53.34217639403344,86.84218421842185,57.926003910362454,12.693530964954393,11.080446912131835,6.0848266726650175,9.52843033184105,11.43994172531628
21,AL-VarUncertainty-MUOB-b0.2-,0.20400000000000001,87.34179685812042,67.02668071488434,65.88470708689395,63.59104530000991,68.35035521789737,8.47887941297012,11.9265625,8.967189512784696e-07,66.7208,57.08757622901394,63.100405628852414,68.06448552667068,75.43991468911726,73.57777004808467,42.60970799441638,69.43319638111305,74.16931104841314,78.81311288591817,60.515547252452976,35.02405893215221,57.86408349328216,62.98348129003258,72.3776153769146,93.92139213921392,54.60520379004362,12.745289246279405,8.044964053312961,4.866036839869036,9.465662066737433,7.272444858651755
22,AL-RandVarUncertainty-MUOB-b0.2-,0.20400000000000001,89.56979674909782,67.03787855430129,65.53031769248852,63.477787947091585,67.72090893610735,8.509532061162762,12.2171875,1.118293494477661e-06,66.41260000000001,56.67044305280655,65.5735374650051,71.02354548674414,68.25269942722625,74.04016874615822,41.40162773301573,70.4925946685847,76.45577116219447,74.84375188376525,64.09501384724219,31.501808173671417,61.323176583493286,66.35239914597146,62.73701071178296,87.74527452745274,60.446683711836364,12.842204752760443,7.44403366847196,5.2673014920896755,7.6100752296118515,9.384045162879884
23,AL-SelSampling-MUOB-b0.2-,0.20399799999999998,89.54911584043641,67.5722178024385,65.978276786415,63.878841908866164,68.22081651808236,8.371886601641972,12.90625,1.1295893151933948e-06,67.03760000000001,57.413034090707285,65.94151654789755,71.79324573646599,68.7766160016687,73.71898650306801,43.17485001974608,70.90304222173181,76.94241296767626,74.17920153226305,63.73343441077801,33.6361184118817,61.63687619961613,67.37124021425629,64.12904194614076,87.52475247524754,60.44217175515115,12.657825252040325,7.3625908898680805,5.578965784409288,7.707919878155721,8.552131203736435
24,OALDI-b0.2-,0.325861,84.26156405514975,56.52634610535368,62.80608902587767,64.79222391228078,60.93864559095609,8.81556310119269,7.7015625,8.067581802606583e-11,67.6271,56.49273157076567,70.30959477859336,68.22213893699718,67.75053732328055,73.09011348796085,31.194676399421827,65.99878790229685,66.86818320589971,72.13464390783182,74.21450652655467,44.74499801882084,75.22612763915546,69.6374124433457,63.87225948543397,72.00345034503451,23.9539780418108,19.38985237638022,12.568107717283059,6.1608057784109365,3.8490561683666398,2.109993465522597
25,OALE-b0.2-,0.3200199999999999,95.91788807977719,82.12783276697807,84.4499980941162,85.86256050844362,83.08396299984682,3.6268585508425217,18.4078125,4.531941764677565e-09,86.7005,82.28525410404049,86.10714007049947,87.0564850342976,90.1162523008455,91.4788782139525,66.62659607888881,83.5266765533466,87.56585516323766,90.3931661645101,92.74671326671748,75.08039139440622,88.85526631477929,86.55541821178409,89.8443287616378,90.24902490249026,59.915776808542645,8.76965314450312,4.477033682113965,2.38484416785384,1.0856371440439376,1.417124615697743
26,DMCAL-b0.2-,0.186455,98.81762555166382,92.81884075759193,92.78087831905388,92.68073209340312,92.88145919510892,1.624000852139977,17.43125,3.261153595263345e-05,93.8647,91.87857890506793,93.87785805662371,94.38813613236822,95.13072952819134,95.27081400556581,85.20731290187632,93.3861107496331,95.19192812332622,95.17701559561286,95.46490912183829,84.1836968766051,94.37529990403071,93.59853167022513,95.08609470417458,95.07875787578759,86.26861182132652,3.344035045607297,1.7221668963071088,1.2034190597585663,0.6950662297503115,1.1553170292766013
